GEO_ID,NAME,totalHHS,hascomputer,dialup,broadband,nointernet,nocomputer,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpoverty,hascomputerPerc,dialupPerc,broadbandPerc,nointernetPerc,nocomputerPerc
1400000US53061052104,"Census Tract 521.04, Snohomish County, Washington",1275,1229,0,1185,44,46,3028,72.2,6.3,25.5,96.39215686,0,92.94117647,3.450980392,3.607843137
1400000US53061052105,"Census Tract 521.05, Snohomish County, Washington",686,653,5,606,42,33,1462,65.5,3.5,0,95.18950437,0.728862974,88.33819242,6.12244898,4.810495627
1400000US53061052107,"Census Tract 521.07, Snohomish County, Washington",1747,1708,10,1656,42,39,4043,68.7,2.6,23.4,97.7676016,0.572409845,94.79107041,2.404121351,2.232398397
1400000US53061052108,"Census Tract 521.08, Snohomish County, Washington",2155,2155,53,2060,42,0,5418,68.5,4.8,30.5,100,2.459396752,95.59164733,1.948955916,0
1400000US53061052112,"Census Tract 521.12, Snohomish County, Washington",946,901,12,863,26,45,2142,65.5,5.1,78.8,95.24312896,1.268498943,91.22621564,2.748414376,4.756871036
1400000US53061052113,"Census Tract 521.13, Snohomish County, Washington",1109,1098,0,1061,37,11,2505,68.3,4.4,40,99.00811542,0,95.67177638,3.336339044,0.991884581
1400000US53061052114,"Census Tract 521.14, Snohomish County, Washington",1524,1524,0,1501,23,0,3573,73.1,3.8,-,100,0,98.49081365,1.509186352,0
1400000US53061052115,"Census Tract 521.15, Snohomish County, Washington",2309,2246,0,2192,54,63,5572,74.4,0.9,0,97.27154612,0,94.93287137,2.338674751,2.728453876
1400000US53061052118,"Census Tract 521.18, Snohomish County, Washington",2567,2486,0,2417,69,81,5915,70.5,3.6,0,96.84456564,0,94.15660304,2.687962602,3.155434359
1400000US53061052203,"Census Tract 522.03, Snohomish County, Washington",1912,1855,0,1794,61,57,4249,74.7,2.8,10.9,97.01882845,0,93.82845188,3.190376569,2.981171548
1400000US53061052204,"Census Tract 522.04, Snohomish County, Washington",1802,1802,0,1783,19,0,4518,73.8,3,0,100,0,98.94561598,1.054384018,0
1400000US53061052206,"Census Tract 522.06, Snohomish County, Washington",1667,1629,13,1580,36,38,3924,67.9,3.5,75.8,97.72045591,0.779844031,94.78104379,2.159568086,2.279544091
1400000US53061052207,"Census Tract 522.07, Snohomish County, Washington",2036,1942,0,1759,183,94,4714,71.5,4.3,0,95.38310413,0,86.39489194,8.988212181,4.616895874
1400000US53061052208,"Census Tract 522.08, Snohomish County, Washington",1648,1455,0,1348,107,193,3280,68.9,5.4,14.3,88.28883495,0,81.7961165,6.492718447,11.71116505
1400000US53061052209,"Census Tract 522.09, Snohomish County, Washington",986,912,0,817,95,74,5244,28.6,5.8,32.8,92.49492901,0,82.86004057,9.634888438,7.505070994
1400000US53061052301,"Census Tract 523.01, Snohomish County, Washington",1725,1702,7,1635,60,23,4409,69.7,4.3,54.5,98.66666667,0.405797101,94.7826087,3.47826087,1.333333333
1400000US53061052302,"Census Tract 523.02, Snohomish County, Washington",1451,1382,8,1306,68,69,3517,64.5,5.7,25.5,95.24465886,0.551343901,90.0068918,4.686423156,4.755341144
1400000US53061052401,"Census Tract 524.01, Snohomish County, Washington",1599,1415,14,1347,54,184,3476,63.7,5.4,6,88.49280801,0.875547217,84.24015009,3.377110694,11.50719199
1400000US53061052402,"Census Tract 524.02, Snohomish County, Washington",1860,1642,0,1452,190,218,3324,69.2,3.5,21.8,88.27956989,0,78.06451613,10.21505376,11.72043011
1400000US53061052502,"Census Tract 525.02, Snohomish County, Washington",1758,1639,0,1598,41,119,3928,67.5,4.4,17.8,93.23094425,0,90.89874858,2.332195677,6.769055745
1400000US53061052503,"Census Tract 525.03, Snohomish County, Washington",2692,2633,0,2491,142,59,5771,76.4,2.8,0,97.80832095,0,92.53343239,5.274888559,2.191679049
1400000US53061052504,"Census Tract 525.04, Snohomish County, Washington",929,872,0,839,33,57,2068,68.2,4.8,37.5,93.86437029,0,90.31216362,3.552206674,6.135629709
1400000US53061052603,"Census Tract 526.03, Snohomish County, Washington",878,819,0,760,59,59,1863,67.2,5.4,20,93.28018223,0,86.56036446,6.719817768,6.719817768
1400000US53061052604,"Census Tract 526.04, Snohomish County, Washington",1871,1814,28,1645,141,57,3754,71,3.1,27,96.9535008,1.496525922,87.92089792,7.536076964,3.046499198
1400000US53061052605,"Census Tract 526.05, Snohomish County, Washington",2143,1969,0,1830,139,174,4957,70.1,3.6,61.7,91.8805413,0,85.39430705,6.486234251,8.119458703
1400000US53061052606,"Census Tract 526.06, Snohomish County, Washington",1770,1700,38,1621,41,70,3848,66.3,1.1,13.6,96.04519774,2.146892655,91.5819209,2.316384181,3.95480226
1400000US53061052607,"Census Tract 526.07, Snohomish County, Washington",2056,2009,0,1858,151,47,4688,73.2,5.2,35.6,97.71400778,0,90.36964981,7.344357977,2.285992218
1400000US53061052701,"Census Tract 527.01, Snohomish County, Washington",564,554,10,515,29,10,1410,64.3,2.2,100,98.22695035,1.773049645,91.31205674,5.141843972,1.773049645
1400000US53061052705,"Census Tract 527.05, Snohomish County, Washington",2754,2633,19,2530,84,121,6594,65.6,6.3,25.8,95.6063907,0.689905592,91.86637618,3.050108932,4.393609296
1400000US53061052706,"Census Tract 527.06, Snohomish County, Washington",2104,2076,0,1987,89,28,4474,69.1,6.5,11.9,98.66920152,0,94.4391635,4.230038023,1.330798479
1400000US53061052707,"Census Tract 527.07, Snohomish County, Washington",1456,1424,0,1374,50,32,3227,74.5,2.5,100,97.8021978,0,94.36813187,3.434065934,2.197802198
1400000US53061052708,"Census Tract 527.08, Snohomish County, Washington",1839,1832,7,1783,42,7,4469,68.2,3.4,14.7,99.61935835,0.380641653,96.95486678,2.283849918,0.380641653
1400000US53061052709,"Census Tract 527.09, Snohomish County, Washington",1240,1229,0,1158,71,11,3025,65.7,2.4,0,99.11290323,0,93.38709677,5.725806452,0.887096774
1400000US53061052803,"Census Tract 528.03, Snohomish County, Washington",2201,2044,10,1913,121,157,4739,66,3.8,31.5,92.86687869,0.454338937,86.91503862,5.497501136,7.133121308
1400000US53061052804,"Census Tract 528.04, Snohomish County, Washington",2868,2735,14,2421,300,133,6047,68.9,6,7.9,95.36262204,0.488145049,84.41422594,10.46025105,4.637377964
1400000US53061052805,"Census Tract 528.05, Snohomish County, Washington",1757,1465,0,1422,43,292,3442,61.9,12.3,70.5,83.38076266,0,80.93340922,2.447353443,16.61923734
1400000US53061052806,"Census Tract 528.06, Snohomish County, Washington",2548,2513,0,2402,111,35,5795,68.5,4.6,53.6,98.62637363,0,94.2700157,4.356357928,1.373626374
1400000US53061052903,"Census Tract 529.03, Snohomish County, Washington",1811,1697,6,1492,199,114,3397,68.8,9.1,41.3,93.70513528,0.331308669,82.38542242,10.9884042,6.294864716
1400000US53061052904,"Census Tract 529.04, Snohomish County, Washington",2139,1979,17,1864,98,160,4534,62.1,1.2,0,92.5198691,0.794763908,87.14352501,4.581580178,7.480130902
1400000US53061052905,"Census Tract 529.05, Snohomish County, Washington",1872,1573,7,1467,99,299,3683,61.4,10,29.9,84.02777778,0.373931624,78.36538462,5.288461538,15.97222222
1400000US53061052906,"Census Tract 529.06, Snohomish County, Washington",1829,1668,0,1508,160,161,3955,63.4,3.5,0,91.19737562,0,82.44942592,8.747949699,8.802624385
1400000US53061053101,"Census Tract 531.01, Snohomish County, Washington",1511,1413,28,1302,83,98,3239,59.6,6.1,20,93.51422899,1.853077432,86.1681006,5.49305096,6.485771013
1400000US53061053102,"Census Tract 531.02, Snohomish County, Washington",1995,1882,0,1772,110,113,4462,65.8,3.9,30.4,94.3358396,0,88.82205514,5.513784461,5.664160401
1400000US53061053201,"Census Tract 532.01, Snohomish County, Washington",1723,1580,17,1440,123,143,3546,55.9,2.6,68.3,91.70052234,0.98665119,83.57515961,7.13871155,8.299477655
1400000US53061053202,"Census Tract 532.02, Snohomish County, Washington",1674,1619,16,1459,144,55,3910,62.6,0.6,0,96.71445639,0.955794504,87.15651135,8.602150538,3.285543608
1400000US53061053301,"Census Tract 533.01, Snohomish County, Washington",2581,2334,0,2151,183,247,5290,65.9,3.8,10.2,90.43006587,0,83.33979078,7.090275087,9.569934134
1400000US53061053302,"Census Tract 533.02, Snohomish County, Washington",2077,1916,0,1853,63,161,4528,65.3,4.7,0,92.24843524,0,89.21521425,3.033220992,7.751564757
1400000US53061053400,"Census Tract 534, Snohomish County, Washington",2163,2020,15,1833,172,143,5037,61.5,3.9,44.7,93.38881184,0.693481276,84.74341193,7.951918632,6.611188165
1400000US53061053504,"Census Tract 535.04, Snohomish County, Washington",2639,2288,0,2111,177,351,5098,67.1,5.8,0,86.69950739,0,79.99242137,6.707086017,13.30049261
1400000US53061053505,"Census Tract 535.05, Snohomish County, Washington",2010,1917,30,1763,124,93,4234,65,6.4,21.2,95.37313433,1.492537313,87.71144279,6.169154229,4.626865672
1400000US53061053506,"Census Tract 535.06, Snohomish County, Washington",1938,1770,13,1633,124,168,4461,62.1,2.9,0,91.33126935,0.670794634,84.2621259,6.398348813,8.66873065
1400000US53061053507,"Census Tract 535.07, Snohomish County, Washington",1768,1648,21,1597,30,120,4054,68.2,1.9,14.7,93.21266968,1.187782805,90.3280543,1.696832579,6.787330317
1400000US53061053508,"Census Tract 535.08, Snohomish County, Washington",1199,1180,0,1115,65,19,2748,58.3,9.1,78,98.41534612,0,92.9941618,5.42118432,1.584653878
1400000US53061053509,"Census Tract 535.09, Snohomish County, Washington",1585,1492,19,1323,150,93,3189,69.5,4.6,50.5,94.13249211,1.19873817,83.47003155,9.463722397,5.867507886
1400000US53061053602,"Census Tract 536.02, Snohomish County, Washington",2265,2110,11,1831,268,155,5189,59.4,3.2,38.4,93.15673289,0.485651214,80.8388521,11.83222958,6.843267108
1400000US53061053603,"Census Tract 536.03, Snohomish County, Washington",1537,1434,0,1331,103,103,3459,70,3.8,19.8,93.2986337,0,86.5972674,6.701366298,6.701366298
1400000US53061053604,"Census Tract 536.04, Snohomish County, Washington",1732,1474,0,1424,50,258,3441,66.6,3.3,23.5,85.1039261,0,82.21709007,2.886836028,14.8960739
1400000US53061053700,"Census Tract 537, Snohomish County, Washington",1244,1142,7,975,160,102,2384,52,10.3,59.5,91.80064309,0.562700965,78.37620579,12.86173633,8.199356913
1400000US53061053801,"Census Tract 538.01, Snohomish County, Washington",1454,1370,23,1223,124,84,3108,63.5,4.7,2.5,94.22283356,1.581843191,84.1127923,8.528198074,5.777166437
1400000US53061053802,"Census Tract 538.02, Snohomish County, Washington",2198,1988,6,1838,144,210,4680,68.3,4.4,13.8,90.44585987,0.272975432,83.62147407,6.551410373,9.554140127
1400000US53061053803,"Census Tract 538.03, Snohomish County, Washington",2106,1875,14,1744,117,231,4061,64.6,4.9,21.7,89.03133903,0.664767331,82.81101614,5.555555556,10.96866097
1400000US53061940001,"Census Tract 9400.01, Snohomish County, Washington",2259,2112,17,1903,192,147,5209,59.4,9.1,55.6,93.49269588,0.752545374,84.24081452,8.499335989,6.507304117
1400000US53061940002,"Census Tract 9400.02, Snohomish County, Washington",1412,1291,0,1182,109,121,2957,58.4,6.1,51.1,91.4305949,0,83.71104816,7.719546742,8.569405099
